Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Management Fee,Annual Report Net Expense Ratio,Average Yield to Maturity (Long),Average Yield to Maturity (Net),Yield to Maturity,Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Equity Sector - Basic Materials (%),Equity Sector - Communication Services (%),Equity Sector - Consumer Cyclical (%),Equity Sector - Consumer Defensive (%),Equity Sector - Healthcare (%),Equity Sector - Industrials (%),Equity Sector - Real Estate (%),Equity Sector - Technology (%),Equity Sector - Energy (%),Equity Sector - Financial Services (%),Equity Sector - Utilities (%),Equity Country - Belgium (%),Equity Country - Brazil (%),Equity Country - Canada (%),Equity Country - China (%),Equity Country - France (%),Equity Country - Germany (%),Equity Country - Italy (%),Equity Country - India (%),Equity Country - Japan (%),Equity Country - Mexico (%),Equity Country - Netherlands (%),Equity Country - Russia (%),Equity Country - Spain (%),Equity Country - Sweden (%),Equity Country - Switzerland (%),Equity Country - United Kingdom (%),Equity Country - United States (%),Market Cap - Giant (%),Market Cap - Large (%),Market Cap - Mid (%),Market Cap - Small (%),Market Cap - Micro (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),Fixed Income - Belgium (%),Fixed Income - Brazil (%),Fixed Income - Canada (%),Fixed Income - France (%),Fixed Income - Germany (%),Fixed Income - Indonesia (%),Fixed Income - Italy (%),Fixed Income - Japan (%),Fixed Income - Mexico (%),Fixed Income - Netherlands (%),Fixed Income - Russia (%),Fixed Income - Spain (%),Fixed Income - Sweden (%),Fixed Income - Switzerland (%),Fixed Income - United Kingdom (%),Fixed Income - United States (%),Maturity - 1-3 Years (%),Maturity - 3-5 Years (%),Maturity - 5-7 Years (%),Maturity - 7-10 Years (%),Maturity - 10-15 Years (%),Maturity - 15-20 Years (%),Maturity - 20-30 Years (%),Maturity - 30+ Years (%),Credit Quality - AAA (%),Credit Quality - AA (%),Credit Quality - A (%),Credit Quality - BBB (%),Credit Quality - BB (%),Credit Quality - B (%),Credit Quality - Below B (%),Credit Quality - Not Rated (%),Equity Region - Emerging Markets (%),Equity Region - Europe Developed (%),Equity Region - North America (%),Equity Region - Japan (%),Fixed Income Region - Emerging Markets (%),Fixed Income Region - Europe Developed (%),Fixed Income Region - Japan (%),Fixed Income Region - North America (%)
3/31/2015,c98e6ca2,Euro,Daily,Insurance Product Fund,Belgium,,,133.774,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,c98e6ca2,Euro,Daily,Insurance Product Fund,Belgium,,,139.683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,9f52c257,Euro,Daily,Insurance Product Fund,Belgium,,,137.676,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,9f52c257,Euro,Daily,Insurance Product Fund,Belgium,,,133.856,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,9f52c257,Euro,Daily,Insurance Product Fund,Belgium,,,137.999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,8d106186,Euro,Daily,Insurance Product Fund,Belgium,Malaysian Ringgit,,136.437,0,,,,,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,8d106186,Euro,Daily,Insurance Product Fund,Belgium,Malaysian Ringgit,,129.692,0,,,,,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,8d106186,Euro,Daily,Insurance Product Fund,Belgium,Malaysian Ringgit,,134.605,0,,,,,100,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,b4067bab,Euro,Daily,Insurance Product Fund,Netherlands,Euro,1055350280,13.686,0,,0.45,0.45,,0,0,0,0,90.29,18.58,71.72,9.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,0,98.27,0.27,0,0,2.29,0,0,14.82,8.45,0,6.53,1.42,0.36,8.31,0,7.39,2.93,1.37,8.85,18.58,12.95,17.39,27.71,20.2,6.58,0.92,6.16,3.24,,,,,,,,,,,,,1.88,56.91,1.42,18.58
3/31/2015,b4067bab,Euro,Daily,Insurance Product Fund,Netherlands,Euro,931576569.7,13.174,0,,,,,0,0,0,0,93.82,18.24,75.58,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,0,98.13,0.29,0,0,2.39,0,0,17.11,10.02,0,5.18,1.26,0,9.91,0,7.2,2.42,2.74,8.62,18.24,11.63,21.44,25.45,21.05,7.15,1.23,5.7,2.92,,,,,,,,,,,,,0.81,62.32,1.26,18.24
4/30/2015,b4067bab,Euro,Daily,Insurance Product Fund,Netherlands,Euro,1039955776,13.625,0,,0.44,0.44,,0,0,0,0,93.3,17.93,75.37,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,0,98.39,0.29,0,0,2.41,0,0,17.04,9.7,0,5.74,1.54,0,8.46,0,8.05,2.7,1.98,8.58,17.93,11.06,20.15,27.71,22.03,4.96,1.22,5.51,2.96,,,,,,,,,,,,,1.34,61.29,1.54,17.93
4/30/2015,bd4062ca,Euro,Daily,Insurance Product Fund,Netherlands,Euro,147938020.7,13.096,0,,0.19,0.19,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,6.44,0,0,30.66,24,0,0,0,0,6.47,0,18.88,0,0,0,0,0,0,1.09,34.15,17.37,15.94,23.26,7.28,,,,,,,,,,,,,0.75,99.25,0,0
3/31/2015,bd4062ca,Euro,Daily,Insurance Product Fund,Netherlands,Euro,142453422.1,12.841,0,,,,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,6.56,0,0,29.66,26.14,0,0,0,0,6.36,0,16.9,0,0,0,0,0,0,0,35.89,15.07,16.03,23.84,7.33,,,,,,,,,,,,,0.76,99.24,0,0
5/31/2015,bd4062ca,Euro,Daily,Insurance Product Fund,Netherlands,Euro,149817306.2,12.872,0,,0.32,0.32,,0,0,0,0,100,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,7.04,0,0,31.05,21.02,0,0,0,0,4.66,0,21.3,0,0,0,0,0,0,0,35.71,18.02,17.14,21.95,7.17,,,,,,,,,,,,,1.1,98.9,0,0
5/31/2015,cecc181e,Euro,Daily,Insurance Product Fund,Belgium,Euro,818341.62,85.319,2,,,,,23.48,0.31,0.15,0.15,48.22,29.97,18.24,27.99,0,0.01,0,0,0.01,0,0.02,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.14,0,0,0.03,0.13,0.06,2.56,0.16,26.29,27.54,22.44,-3.81,0.05,0.24,0.24,0.52,1.57,0.03,0.52,1.23,0.06,0.97,0,0,0.28,0.6,2.44,45.44,11.91,4.41,0.57,2.45,2.86,6.83,13.97,2.96,46.48,8.33,11.06,15.72,6.65,2.81,8.14,0.82,0,0.01,0.14,0,3.5,5.67,1.23,47.93
4/30/2015,cecc181e,Euro,Daily,Insurance Product Fund,Belgium,Euro,814416.87,84.917,2,,,,,22.88,0.31,0.15,0.15,48.73,30.28,18.44,28.09,0,0.01,0,0,0.01,0,0.02,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.14,0,0,0.14,0.01,0.02,2.67,0.16,26.68,27.52,21.86,-3.8,0.05,0.24,0.24,0.46,1.58,0.03,0.52,1.42,0.06,0.97,0,0,0.28,0.6,2.44,45.79,12.23,4.3,0.62,2.53,4.09,5.7,13.97,2.96,46.48,8.33,11.06,15.72,6.65,2.81,8.14,0.82,0,0.01,0.14,0,3.5,5.61,1.42,48.28
3/31/2015,cecc181e,Euro,Daily,Insurance Product Fund,Belgium,Euro,786430.16,82.163,2,,,,,25.33,0.29,0.1,0.19,46.89,28.95,17.94,27.49,0,0,0,0,0.01,0,0.02,0,0.05,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.07,0,0,0.13,0.03,0.02,2.8,0.16,25.11,26.9,24.36,-3.76,0.05,0.23,0.23,0.46,1.48,0.02,0.51,1.36,0.06,0.94,0,0,0.27,0.47,2.36,44.25,10.85,4.95,-0.23,2.47,3.84,5.84,9.7,6.91,45.97,8.05,11.35,15.63,6.95,2.74,8.42,0.88,0,0.01,0.07,0,3.43,5.31,1.36,46.55
4/30/2015,a5903b26,Euro,Daily,Insurance Product Fund,Belgium,Euro,956418.73,150.309,1.5,,,,,6.58,0,0,0,89.71,26.84,62.87,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.54,0.05,19.61,22.29,7.69,-1.16,1.18,0.17,0.98,5.16,7.04,0.09,8.22,8.63,0.27,0.78,0.04,4.11,1.12,0.62,6.54,26.84,6.88,12.06,13.97,13.07,8.01,5.19,15.19,8.97,,,,,,,,,,,,,6.35,35.33,8.63,27.82
5/31/2015,a5903b26,Euro,Daily,Insurance Product Fund,Belgium,Euro,956341.67,151.269,1.5,,,,,10.33,0,0,0,85.96,25.57,60.39,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.79,0.05,19.61,22.28,11.43,-1.16,1.19,0.17,0.98,5.12,7,0.09,8.22,6.25,0.27,0.78,0.04,4.11,1.12,0.62,6.54,25.57,6.07,12.32,14.09,12.76,7.84,5.19,15.19,8.97,,,,,,,,,,,,,6.34,35.24,6.25,26.55
3/31/2015,a5903b26,Euro,Daily,Open-End Fund,Belgium,Euro,918657.21,145.749,1.5,,,,,15.13,0,0,0,81.03,18.17,62.86,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.12,0.05,20.72,19.08,15.01,0.04,1.18,0.41,1.09,5.34,6.82,0.1,8.62,6.8,0.3,0.87,0.03,4.15,0.48,0.52,6.49,18.16,7.74,12.43,13.95,14.75,7.06,4.56,9,11.77,,,,,,,,,,,,,7.58,35.8,6.8,19.25
4/30/2015,2efdbbc7,Euro,Daily,Insurance Product Fund,Belgium,Euro,35869510.56,269.6,2.25,,,,,0.14,87.79,32.38,55.41,0.01,0,0.01,12.06,4.77,6.64,13.26,6,10.04,12.28,1.74,13.43,2.12,15.34,2.15,1,0.31,1.12,1.03,10.03,9.1,2.54,0.94,4.87,0,6.24,0,1.83,0.9,3.12,5.34,32.38,36.84,30.52,17.19,2.87,0.35,0,0,0.01,0,0.15,-0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.48,38.41,33.49,4.87,0,0.01,0,0
5/31/2015,2efdbbc7,Euro,Daily,Insurance Product Fund,Belgium,Euro,36081311.21,271.135,2.25,,,,,0.08,87.84,32.42,55.42,0.01,0,0.01,12.08,4.78,6.68,13.24,5.99,10.04,12.3,1.74,13.44,2.11,15.37,2.16,1.01,0.31,1.12,1.04,10.02,9.07,2.52,0.95,4.87,0,6.3,0,1.83,0.9,3.1,5.38,32.42,37.1,30.61,16.91,2.83,0.36,0,0,0.01,0,0.08,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.48,38.37,33.54,4.87,0,0,0,0
3/31/2015,2efdbbc7,Euro,Daily,Open-End Fund,Belgium,Euro,34319519.18,254.814,2.25,,,,,0.13,87.85,33.8,54.05,0.01,0,0.01,12.01,4.86,6.26,13.37,5.94,9.76,12.03,1.72,14.54,1.65,15.39,2.36,0.57,0.4,1.31,1.12,9.7,8.19,2.67,1.01,4.88,0,5.17,0,1.93,0.91,3.27,5.84,33.8,36.25,31.84,17.77,1.86,0.13,0,0,0.01,0,0.13,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,2.76,36.03,35.11,4.88,0,0.01,0,0
3/31/2015,5.19E+10,Euro,Daily,Open-End Fund,Belgium,Euro,3011219.66,81.412,2,,,,,0.08,97.89,0,97.89,0.07,0,0.07,1.96,0,0,0.11,0,0,0,97.77,0,0,0,0,8.61,0,0,0,13.12,28.39,0.02,0,0,0,1.01,0,1.24,12.59,5.35,23.8,0,0,23.11,65.5,9.13,0.15,0.05,0,0.02,0,0.11,-0.03,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,3.96,38.42,26.38,0,0,0,31.25,0,74.08,0,0,,,,
5/31/2015,5.19E+10,Euro,Daily,Insurance Product Fund,Belgium,Euro,3442219.7,92.469,2,,,,,0.08,98.17,0,98.17,0.12,0,0.12,1.63,0,0,0.16,0,0,0,98.01,0,0,0,0,8.64,0,0,0,12.81,26.92,0.02,0,0,0,0.97,0,1.43,13.04,5.13,26.16,0,0,23.03,67.99,7.02,0.14,0.08,0,0.04,0,0.03,0.04,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,4.88,39.61,26.7,0,0,0,28.8,0,72.01,0,0,,,,
4/30/2015,5.19E+10,Euro,Daily,Insurance Product Fund,Belgium,Euro,3304678.85,88.926,2,,,,,0.54,97.77,0,97.77,0.1,0,0.1,1.6,0,0,0.13,0,0,0,97.62,0,0,0,0,8.82,0,0,0,12.53,28.12,0.02,0,0,0,0.68,0,0.88,12.84,5.12,25.71,0,0,23.15,63.67,10.76,0.17,0.06,0,0.02,0,0.56,-0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,3.96,38.42,26.38,0,0,0,31.25,0,72.05,0,0,,,,
3/31/2015,c45d296e,Euro,Daily,Insurance Product Fund,Belgium,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,c45d296e,Euro,Daily,Insurance Product Fund,Belgium,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,c45d296e,Euro,Daily,Insurance Product Fund,Belgium,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,cd1200d2,Euro,Daily,Open-End Fund,Luxembourg,Euro,47296350.44,84.491,1.4,,,,,4.51,0,0,0,0.09,0,0.09,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0,94.13,0,4.26,0.25,0,0,0,0.03,0.01,0,0,0.01,0,0,0,0,0,0,0,0,21.72,47.7,14.2,4.19,0,0,3.48,0,0,2.68,3.54,16.87,0.04,2.42,0,74.45,,,,,0.02,0.06,0.01,0
4/30/2015,cd1200d2,Euro,Daily,Open-End Fund,Luxembourg,Euro,48881461.43,85.329,1.4,,,,,8.32,0,0,0,0.08,0,0.08,91.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,91.87,0,8.15,0.17,0,0,0,0.03,0.01,0,0,0.01,0,0,0,0,0,0,0,0,24.99,44.35,14.36,4.43,0,0,3.65,0,0,2.68,3.54,16.87,0.04,2.42,0,74.45,0,0,0,0,0.02,0.05,0.01,0
3/31/2015,cd1200d2,Euro,Daily,Open-End Fund,Luxembourg,Euro,47177843.32,80.697,1.4,,,,,6.21,0,0,0,0.04,0,0.04,93.75,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.02,0,92.98,0,6.22,-0.02,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,24.37,47.93,14.57,2.58,0,0,3.5,0,0,2.68,3.54,16.87,0.04,2.42,0,74.45,,,,,0.02,0.03,0,0
4/30/2015,d75f84d4,Euro,Daily,Open-End Fund,Luxembourg,Euro,11934624.47,40.575,0.2,1.01,1.82,1.82,,12.55,77.48,0.08,77.4,8.64,0.01,8.63,1.34,8.26,4.68,4.08,9.61,9.15,13.49,0.05,5.94,6.34,11.22,5.74,1.28,0,0,0,26.27,30.41,4.16,0,0,0,6.14,0,4.41,0.05,2.35,1.93,0.08,62.3,11.42,4.62,0.16,0.04,0.17,0,8.58,0,12.55,-0.01,0,0,0,0.41,6.49,0,0.07,0,0,0.03,0,0.12,0.04,0.08,0.16,0.01,5.03,1.51,0.34,0.25,0.08,0.01,0.01,0.36,,,,,,,,,0,76.54,0.08,0,0.01,8.42,0,0.01
3/31/2015,d75f84d4,Euro,Daily,Open-End Fund,Luxembourg,Euro,10996898.09,38.818,0.2,1.01,1.7,1.7,,12.46,77.29,0.1,77.18,8.67,0.01,8.66,1.58,8.12,4.61,3.91,9.89,9.1,13.32,0.05,5.9,5.71,9.95,6.89,1.37,0,0,0,24.97,30.65,4.07,0,0,0,5.72,0,4.32,0.05,2.55,2.11,0.1,58.67,13.72,4.86,0.16,0.03,0.16,0,8.91,0,12.47,0,0,0,0,0.45,6.5,0,0.07,0,0,0.03,0,0.12,0.04,0.08,0.16,0.01,3.87,2.5,0.52,0.27,0.09,0.01,0.01,0.33,,,,,,,,,0,75.11,0.1,0,0.01,8.44,0,0.01
5/31/2015,d75f84d4,Euro,Daily,Open-End Fund,Luxembourg,Euro,12360793.99,41.125,0.2,1.01,1.74,1.74,,11.62,80.32,0.02,80.3,7.98,0.01,7.96,0.09,8.4,5.09,4.26,9.79,9.33,13.75,0.05,5.24,6.22,11.39,7.32,1.33,0.14,0,0.16,26.12,32.54,4.24,0.27,0,0,5.22,0,4.31,0.05,2.44,1.96,0.02,59.78,15.44,5.27,0.24,0.11,0.16,0,7.91,0,11.62,0,0,0,0,0.34,5.96,0,0.06,0,0,0.03,0,0.05,0.04,0.06,0.15,0.01,4.75,1.47,0.37,0.25,0.08,0.01,0.01,0.43,,,,,,,,,0.77,77.75,0.02,0,0.01,7.63,0,0.01
3/31/2015,1bd5b772,US Dollar,Daily,Open-End Fund,Luxembourg,Euro,639770062,451.82,0.8,1.25,,,,1.02,98.98,58.73,40.25,0,0,0,0,6.87,2.79,13.22,12.41,12.47,7.9,0.15,15.11,5.78,22.29,0,0,0,1.34,0,5.2,4.14,1.25,0,9.82,0,3.75,0.08,0,0,3.3,7.13,58.73,25.1,35.74,29.19,8.23,0.72,0,0,0,0,1.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,21.28,60.06,9.82,,,,
4/30/2015,1bd5b772,US Dollar,Daily,Open-End Fund,Luxembourg,Euro,674754847,473.32,0.8,1.26,,,,2.97,97.03,57.11,39.91,0,0,0,0,7.15,2.76,13.12,10.99,11.27,7.75,0.15,14.77,6.22,22.87,0,0,1.7,1.23,0,4.71,4.31,1.21,0,9.26,0,3.56,0.05,0,0,3,6.65,57.11,23.33,35.64,29.95,7.47,0.64,0,0,0,0,2.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,20.36,58.34,9.26,,,,
5/31/2015,1bd5b772,US Dollar,Daily,Open-End Fund,Luxembourg,Euro,702855630,490.51,0.8,1.26,,,,2.77,97.23,57.03,40.2,0,0,0,0,7.5,2.62,13.51,10.63,12.26,7.76,0.27,14.77,5.83,22.09,0,0,1.93,1.34,0,4.72,4.21,1.17,0,8.72,0,3.55,0.05,0,0,2.82,7.45,57.03,28.31,32.52,27.98,7.82,0.6,0,0,0,0,2.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,19.95,58.37,8.72,,,,
4/30/2015,b530544c,Euro,Daily,Open-End Fund,Italy,Euro,7432612.09,11.141,,,,,,46.2,20.05,12.25,7.81,1.24,0,1.23,32.51,1.17,2.7,4.99,1.26,1.83,2.37,0.27,2.41,0.83,3.13,1,0.07,0.09,0.15,0.54,1.02,1.53,1.05,0,0.41,0.04,0.73,0.09,0.26,0.4,1.26,1.42,10.41,8.02,8.16,4.6,0.97,0.23,1.18,0,5.1,0.01,48.42,-2.19,1.06,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,1.24,2.51,0.88,0.05,0.02,0,0.13,0,0.11,2.48,14.61,79,1.07,0,0,2.72,0.78,8.42,10.63,0.41,0.01,1.17,0,0
3/31/2015,b530544c,Euro,Daily,Open-End Fund,Italy,Euro,7699187.97,10.72,,,,,,42.13,14,8.67,5.33,9.88,3.72,6.17,33.99,0.79,1.39,2.11,1.05,1.08,1.86,0.02,1.89,0.31,2.51,0.99,0,0,0,0.02,0.97,0.66,0.65,0,0,0,0.13,0.06,0.17,0.3,0.67,0.81,8.06,4.72,6.66,2.57,0.21,0.02,7.67,0,0.14,1.93,44.24,-1.94,0.98,0,0.16,1.01,-1.07,0,1.56,0.14,0,0.12,0,0.26,0.02,0.01,1.98,3.75,0.9,0.89,1.12,1.91,0.63,0.49,2.43,0.75,0.11,2.48,14.61,79,1.07,0,0,2.72,0.08,4.59,8.57,0,0.02,3.44,0.14,3.91
5/31/2015,b530544c,Euro,Daily,Open-End Fund,Italy,Euro,7621655.23,11.225,,,,,,46.2,20.05,12.25,7.81,1.24,0,1.23,32.51,1.17,2.7,4.99,1.26,1.83,2.37,0.27,2.41,0.83,3.13,1,0.07,0.09,0.15,0.54,1.02,1.53,1.05,0,0.41,0.04,0.73,0.09,0.26,0.4,1.26,1.42,10.41,8.02,8.16,4.6,0.97,0.23,1.18,0,5.1,0.01,48.42,-2.19,1.06,0,0,0,0.1,0,0,0,0,0,0,0,0,0.01,0,0,1.24,2.51,0.88,0.05,0.02,0,0.13,0,0.11,2.48,14.61,79,1.07,0,0,2.72,0.78,8.42,10.63,0.41,0.01,1.17,0,0
4/30/2015,0a62dd97,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,432808014.9,990.955,,0.04,,,,1.91,0.35,0,0.35,97.05,4.94,92.11,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.47,0,0.23,0.28,1.79,0.11,0,0,0.28,0.32,1.15,0,0,0,0,0.25,0,0,0,0,0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,0a62dd97,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,433981255.4,973.302,,0.04,,,,1.91,0.35,0,0.35,97.05,4.94,92.11,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.47,0,0.23,0.28,1.79,0.11,0,0,0.28,0.32,1.15,0,0,0,0,0.25,0,0,0,0,0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,0a62dd97,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,439094594.6,1006.282,,0.04,,,,1.91,0.35,0,0.35,97.05,4.94,92.11,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.47,0,0.23,0.28,1.79,0.11,0,0,0.28,0.32,1.15,0,0,0,0,0.25,0,0,0,0,0,0.12,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,98050512,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,679887016.9,1093.548,,0.04,-0.27,-0.27,,1.22,0,0,0,98.28,1.08,97.2,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.92,0,12.66,23.19,1.22,0,0,0,1.36,2.64,1.65,0,0,0,0,1.91,0,0,0.67,81.74,0.13,1.08,14.73,18.49,14.22,20.93,13.36,7.31,6.56,2.59,,,,,,,,,,,,,0,90.35,0,2.44
5/31/2015,98050512,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,771151704.9,1130.915,,0.04,-0.3,-0.3,,1.23,0,0,0,98.29,1.12,97.18,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.61,0,12.16,23,1.23,0,0,0,1.32,2.6,1.6,0,0,0,0,1.91,0,0,0.65,82.13,0.13,1.12,13.52,18.48,14.9,20.76,14.07,7.19,6.58,2.48,,,,,,,,,,,,,0,90.56,0,2.44
4/30/2015,98050512,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,711643764.9,1118.973,,0.04,-0.31,-0.31,,0.96,0,0,0,98.54,1.08,97.46,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.62,0,12.25,23.16,0.96,0,0,0,1.36,2.52,1.65,0,0,0,0,1.9,0,0,0.67,82.31,0.14,1.08,13.89,19.02,14.54,20.46,13.98,7.38,6.52,2.65,,,,,,,,,,,,,0,90.77,0,2.44
3/31/2015,75ad23d8,Euro,Daily,Open-End Fund,France,Euro,351453549.6,578.445,1.84,2.43,,,,-67.61,122.18,1.78,120.39,38.42,0,38.42,7.01,0.01,0.54,21.74,12.95,26.97,1.91,0,10.51,1.52,1.52,0,0,0,0,0,14.79,20.79,12.42,0,0,0,4.61,0,0,0,0,4.6,0.92,39.41,1.31,23.39,12.95,0,0,0,0,0,-67.61,38.42,,,,,,,,,,,,,,,,,38.42,0,0,0,0,0,0,0,,,,,,,,,0,72.14,0.92,0,,,,
5/31/2015,75ad23d8,Euro,Daily,Open-End Fund,France,Euro,421380320.2,649.023,1.84,2.43,,,,-78.34,140.53,0,140.53,31.55,0,31.55,6.26,,,,,,,,,,,,0,0,0,0,14.5,27.33,9.44,0,0,0,0.47,0,0,0,0,5.06,0,,,,,,0,0,0,0,-78.34,31.55,,,,,,,,,,,,,,,,,31.55,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
4/30/2015,75ad23d8,Euro,Daily,Open-End Fund,France,Euro,402549599.7,623.326,1.84,2.43,,,,-78.34,140.53,0,140.53,31.55,0,31.55,6.26,,,,,,,,,,,,0,0,0,0,14.5,27.33,9.44,0,0,0,0.47,0,0,0,0,5.06,0,,,,,,0,0,0,0,-78.34,31.55,,,,,,,,,,,,,,,,,31.55,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
