Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),NAV_pct_change,Fund_Size_pct_change,Cluster
2015-03-31,4eecc0b9,Euro,Daily,Open-End Fund,Luxembourg,Euro,1074075133.0,231.488,1.26,98.72,0.16,98.57,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1.12,0.14,1e-08,1e-08,1
2015-04-30,4eecc0b9,Euro,Daily,Open-End Fund,Luxembourg,Euro,1044029689.0,243.16,0.5,99.31,0.14,99.18,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.43,0.08,0.050421620127177214,-0.027973316834996487,1
2015-05-31,4eecc0b9,Euro,Daily,Open-End Fund,Luxembourg,Euro,1086542066.0,253.667,-0.15,99.94,0.15,99.79,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-0.2,0.05,0.043210231946043676,0.040719509653714514,1
2015-03-31,4f04ae2c,Euro,Daily,Insurance Product Fund,Spain,Euro,11963422.7,7.81,-2.04,21.57,1.58,19.99,73.7,11.71,61.99,6.77,24.17,0.0,53.52,2.77,-2.04,0.0,1e-08,1e-08,0
2015-04-30,4f04ae2c,Euro,Daily,Insurance Product Fund,Spain,Euro,12250881.33,8.05,-2.04,21.57,1.58,19.99,73.7,11.71,61.99,6.77,24.17,0.0,53.52,2.77,-2.04,0.0,0.030729833546735197,0.024028126164931107,0
2015-05-31,4f04ae2c,Euro,Daily,Insurance Product Fund,Spain,Euro,12276171.65,8.137,7.46,7.79,0.27,7.52,74.87,10.29,64.58,9.89,24.41,0.0,54.81,3.66,7.46,0.0,0.010807453416149082,0.0020643673968230303,0
2015-03-31,4f1668c8,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,5.711,0.37,98.99,21.98,77.01,0.02,0.0,0.02,0.62,0.01,0.0,0.16,0.0,0.37,0.0,1e-08,1e-08,1
2015-04-30,4f1668c8,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,6.027,0.37,98.99,21.98,77.01,0.02,0.0,0.02,0.62,0.01,0.0,0.16,0.0,0.37,0.0,0.05533181579408164,1e-08,1
2015-05-31,4f1668c8,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,6.139,0.37,98.99,21.98,77.01,0.02,0.0,0.02,0.62,0.01,0.0,0.16,0.0,0.37,0.0,0.018583042973286945,1e-08,1
2015-03-31,4f519729,Euro,Daily,Insurance Product Fund,Spain,Euro,22249431.24,6.922,23.27,0.0,0.0,0.0,75.7,12.47,63.23,1.04,8.17,0.0,67.58,0.99,23.27,0.0,1e-08,1e-08,0
2015-04-30,4f519729,Euro,Daily,Insurance Product Fund,Spain,Euro,22502161.61,7.106,31.95,0.0,0.0,0.0,65.4,8.26,57.14,2.66,7.75,0.0,59.41,0.9,31.95,0.0,0.026581912741982183,0.011358958675116382,0
2015-05-31,4f519729,Euro,Daily,Insurance Product Fund,Spain,Euro,22035222.13,7.165,31.95,0.0,0.0,0.0,65.4,8.26,57.14,2.66,7.75,0.0,59.41,0.9,31.95,0.0,0.00830284266816772,-0.020750872209205573,0
2015-03-31,4f605564,Euro,Daily,Open-End Fund,Luxembourg,Euro,121234809.4,16.084,25.04,54.72,19.3,35.42,20.23,0.0,20.23,0.0,20.23,0.0,0.0,0.0,25.04,0.0,1e-08,1e-08,0
2015-04-30,4f605564,Euro,Daily,Open-End Fund,Luxembourg,Euro,126083508.4,16.81,25.04,54.72,19.3,35.42,20.23,0.0,20.23,0.0,20.23,0.0,0.0,0.0,25.04,0.0,0.0451380253668241,0.03999428071852118,0
2015-05-31,4f605564,Euro,Daily,Open-End Fund,Luxembourg,Euro,123615652.0,16.897,25.04,54.72,19.3,35.42,20.23,0.0,20.23,0.0,20.23,0.0,0.0,0.0,25.04,0.0,0.00517549077929802,-0.019573189478283903,0
2015-03-31,4f68dad5,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,1e-08,1.02,98.66,0.03,98.64,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.02,0.0,1e-08,1e-08,1
2015-04-30,4f68dad5,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,1e-08,1.02,98.66,0.03,98.64,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.02,0.0,1e-08,1e-08,1
2015-05-31,4f68dad5,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,1e-08,1.02,98.66,0.03,98.64,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,1.02,0.0,1e-08,1e-08,1
2015-03-31,4f8a4cf9,Euro,Daily,Open-End Fund,Portugal,Euro,73923501.57,12.05,0.96,19.29,10.38,8.91,66.15,9.64,56.51,13.61,6.41,0.0,70.44,0.12,1.1,-0.14,1e-08,1e-08,0
2015-04-30,4f8a4cf9,Euro,Daily,Open-End Fund,Portugal,Euro,76515450.43,12.485,1.17,20.32,10.47,9.85,66.47,9.32,57.16,12.05,5.54,0.0,70.88,0.0,1.33,-0.17,0.036099585062240536,0.03506258233108217,0
2015-05-31,4f8a4cf9,Euro,Daily,Open-End Fund,Portugal,Euro,84421935.72,12.551,0.83,20.37,10.65,9.72,66.32,9.36,56.97,12.47,2.15,0.0,73.76,0.0,0.96,-0.13,0.005286343612334932,0.10333187932067678,0
2015-03-31,4f8abb43,Euro,Daily,Insurance Product Fund,Italy,,1e-08,21.573,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,4f8abb43,Euro,Daily,Insurance Product Fund,Italy,,1e-08,22.448,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.04055995920826949,1e-08,0
2015-05-31,4f8abb43,Euro,Daily,Insurance Product Fund,Italy,,1e-08,22.853,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.018041696364932358,1e-08,0
2015-03-31,4fa28608,Zloty,Daily,Open-End Fund,Poland,Zloty,174529110.0,21.276,0.42,62.01,1.59,60.42,0.0,0.0,0.0,37.57,0.0,0.0,0.0,0.0,0.42,-0.01,1e-08,1e-08,1
2015-04-30,4fa28608,Zloty,Daily,Open-End Fund,Poland,Zloty,168062365.9,23.044,0.42,62.01,1.59,60.42,0.0,0.0,0.0,37.57,0.0,0.0,0.0,0.0,0.42,-0.01,0.0830983267531491,-0.037052524361122274,1
2015-05-31,4fa28608,Zloty,Daily,Open-End Fund,Poland,Zloty,194490588.9,25.69,0.42,62.01,1.59,60.42,0.0,0.0,0.0,37.57,0.0,0.0,0.0,0.0,0.42,-0.01,0.11482381530984198,0.15725247504682427,1
2015-03-31,4fa7b25a,Japanese Yen,Daily,Open-End Fund,Ireland,Japanese Yen,713824819.3,149.476,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,98.8,0.0,1.2,0.0,0.0,0.0,1e-08,1e-08,3
2015-04-30,4fa7b25a,Japanese Yen,Daily,Open-End Fund,Ireland,Japanese Yen,732964494.4,151.393,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,98.8,0.0,1.2,0.0,0.0,0.0,0.012824801305895361,0.02681284620891855,3
2015-05-31,4fa7b25a,Japanese Yen,Daily,Open-End Fund,Ireland,Japanese Yen,723014121.5,149.974,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,98.77,0.0,1.23,0.0,0.0,0.0,-0.00937295647751224,-0.013575518290480426,3
2015-03-31,4faaf0c9,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,485426531.0,160.987,0.0,100.0,4.25,95.75,0.0,0.0,0.0,0.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1
2015-04-30,4faaf0c9,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,279429214.1,174.805,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.08583301757284767,-0.4243635313373507,1
2015-05-31,4faaf0c9,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,160019140.5,176.288,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.008483739023483317,-0.42733568136245925,1
2015-03-31,4fabdf32,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,199975245.0,156.54,-0.64,100.64,7.98,92.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64,0.0,1e-08,1e-08,1
2015-04-30,4fabdf32,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,214116194.0,165.08,2.39,97.61,7.08,90.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.054554746390699016,0.07071349756316092,1
2015-05-31,4fabdf32,US Dollar,Daily,Open-End Fund,Luxembourg,Euro,215733896.0,163.88,4.93,95.07,6.38,88.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,0.0,-0.0072692028107584905,0.007555252920290467,1
2015-03-31,4fad61c2,Euro,Daily,Open-End Fund,Austria,Euro,16986930.93,10.942,8.19,91.81,0.0,91.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,1e-08,1e-08,1
2015-04-30,4fad61c2,Euro,Daily,Open-End Fund,Austria,Euro,17809549.07,11.603,8.19,91.81,0.0,91.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.06040943154816292,0.04842653116032891,1
2015-05-31,4fad61c2,Euro,Daily,Open-End Fund,Austria,Euro,17816240.32,11.877,8.19,91.81,0.0,91.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,0.0,0.023614582435577125,0.0003757113654982991,1
2015-03-31,4fd453fe,Zloty,Daily,Open-End Fund,Poland,,3157177.03,4.679,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,4fd453fe,Zloty,Daily,Open-End Fund,Poland,,2767796.0,4.93,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.05364394101303693,-0.12333202297496759,0
2015-05-31,4fd453fe,Zloty,Daily,Open-End Fund,Poland,,2662729.97,4.955,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.005070993914807476,-0.03796017842355426,0
2015-03-31,5.19E+10,Euro,Daily,Open-End Fund,Belgium,Euro,3011219.66,81.412,0.08,97.89,0.0,97.89,0.07,0.0,0.07,1.96,0.05,0.0,0.02,0.0,0.11,-0.03,1e-08,1e-08,1
2015-04-30,5.19E+10,Euro,Daily,Insurance Product Fund,Belgium,Euro,3304678.85,88.926,0.54,97.77,0.0,97.77,0.1,0.0,0.1,1.6,0.06,0.0,0.02,0.0,0.56,-0.02,0.09229597602319073,0.09745525837859326,1
2015-05-31,5.19E+10,Euro,Daily,Insurance Product Fund,Belgium,Euro,3442219.7,92.469,0.08,98.17,0.0,98.17,0.12,0.0,0.12,1.63,0.08,0.0,0.04,0.0,0.03,0.04,0.03984211591660469,0.04162003518133095,1
2015-03-31,5.35E+96,Euro,Daily,Open-End Fund,Luxembourg,Euro,133099369.1,262.355,-5.35,105.35,0.0,105.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1e-08,1e-08,1
2015-04-30,5.35E+96,Euro,Daily,Open-End Fund,Luxembourg,Euro,144821791.9,281.652,-5.35,105.35,0.0,105.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.07355301023422456,0.08807271498930058,1
2015-05-31,5.35E+96,Euro,Daily,Open-End Fund,Luxembourg,Euro,150171888.9,290.442,1.95,98.05,0.0,98.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.031208725661454606,0.036942623964315136,1
2015-03-31,50567910,Euro,Daily,Open-End Fund,Luxembourg,Euro,74723515.15,21.28,1.54,98.32,0.0,98.32,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,1.54,0.0,1e-08,1e-08,1
2015-04-30,50567910,Euro,Daily,Open-End Fund,Luxembourg,Euro,77840369.17,22.329,1.35,98.51,0.0,98.51,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,1.35,0.0,0.04929511278195475,0.041711822760789774,1
2015-05-31,50567910,Euro,Daily,Open-End Fund,Luxembourg,Euro,77597919.41,22.329,2.4,97.47,0.41,97.06,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,2.4,0.0,0.0,-0.003114704652421474,1
2015-03-31,505f52be,Euro,Daily,Open-End Fund,Luxembourg,Euro,105486868.4,1606.595,3.49,96.51,0.0,96.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,1e-08,1e-08,1
2015-04-30,505f52be,Euro,Daily,Open-End Fund,Luxembourg,Euro,101838783.3,1704.676,8.77,91.23,0.0,91.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77,0.0,0.06104898869970343,-0.0345833102767511,1
2015-05-31,505f52be,Euro,Daily,Open-End Fund,Luxembourg,Euro,103789057.7,1737.106,2.63,97.37,0.0,97.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.01902414300430122,0.019150605857640945,1
2015-03-31,5076ed35,Zloty,Daily,Open-End Fund,Poland,,17100249.95,55.568,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,5076ed35,Zloty,Daily,Open-End Fund,Poland,,16495759.0,59.585,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.07228980708321342,-0.035349831246180075,0
2015-05-31,5076ed35,Zloty,Daily,Open-End Fund,Poland,,17808023.91,63.559,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.06669463791222618,0.07955165385236285,0
2015-03-31,50790a4e,Euro,Daily,Open-End Fund,Luxembourg,Euro,3116228904.0,209.272,3.49,31.37,0.33,31.05,55.5,1.99,53.51,9.63,11.23,0.0,52.64,0.0,3.73,-0.27,1e-08,1e-08,0
2015-04-30,50790a4e,Euro,Daily,Open-End Fund,Luxembourg,Euro,3241302418.0,217.131,4.48,32.72,0.33,32.38,53.14,2.28,50.85,9.67,10.73,0.0,50.72,0.0,6.25,-1.74,0.03755399671241255,0.04013617672291514,0
2015-05-31,50790a4e,Euro,Daily,Open-End Fund,Luxembourg,Euro,3233540399.0,219.566,4.47,33.38,0.32,33.06,52.41,2.23,50.18,9.74,10.63,0.0,50.26,0.0,6.74,-2.34,0.01121442815627427,-0.0023947222440260374,0
2015-03-31,509c1151,Swiss Franc,Daily,Insurance Product Fund,Switzerland,Swiss Franc,11964680.19,146.765,2.14,24.66,6.54,18.11,72.11,4.89,67.22,1.1,33.73,0.0,29.9,9.57,2.14,0.0,1e-08,1e-08,0
2015-04-30,509c1151,Swiss Franc,Daily,Insurance Product Fund,Switzerland,Swiss Franc,12828790.45,151.311,1.9,24.02,6.2,17.83,72.96,4.84,68.11,1.12,33.84,0.0,30.59,9.64,1.9,0.0,0.030974687425476155,0.07222175990313695,0
2015-05-31,509c1151,Swiss Franc,Daily,Insurance Product Fund,Switzerland,Swiss Franc,13303402.76,153.687,1.72,24.74,6.56,18.18,72.4,4.95,67.45,1.14,34.62,0.0,30.79,8.12,1.72,0.0,0.015702757895989183,0.036995873605527585,0
2015-03-31,50c73af4,Euro,Daily,Open-End Fund,Luxembourg,Euro,117796236.7,240.566,13.12,86.32,81.59,4.73,0.58,0.06,0.51,-0.02,0.0,0.0,0.33,0.34,12.3,0.82,1e-08,1e-08,1
2015-04-30,50c73af4,Euro,Daily,Open-End Fund,Luxembourg,Euro,123937939.5,253.882,16.55,82.81,78.42,4.38,0.45,0.0,0.44,0.2,0.0,0.0,0.3,0.24,16.01,0.55,0.05535279299651652,0.05213836173426745,1
2015-05-31,50c73af4,Euro,Daily,Open-End Fund,Luxembourg,Euro,123096100.7,253.344,18.72,80.9,77.03,3.88,0.35,0.0,0.35,0.03,0.0,0.0,0.24,0.14,18.47,0.25,-0.002119094697536683,-0.0067924221057427125,1
2015-03-31,50d5ee64,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,3.371,3.02,92.77,0.06,92.72,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,3.02,0.0,1e-08,1e-08,1
2015-04-30,50d5ee64,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,90437895.46,3.558,3.43,92.28,0.0,92.28,0.0,0.0,0.0,4.28,0.0,0.0,0.0,0.0,3.43,0.0,0.055473153366953465,1e-08,1
2015-05-31,50d5ee64,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,90697712.85,3.676,2.99,91.73,0.0,91.73,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,2.99,0.0,0.03316469926925247,0.002872881867479027,1
2015-03-31,50fddd07,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,397736445.0,1317.54,14.55,0.0,0.0,0.0,85.45,13.65,71.8,0.0,75.02,0.0,8.94,1.49,14.55,0.0,1e-08,1e-08,3
2015-04-30,50fddd07,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,376061091.0,1318.69,12.98,0.0,0.0,0.0,87.02,13.67,73.34,0.0,76.34,0.0,9.19,1.49,12.98,0.0,0.0008728387752934275,-0.054496776125205204,3
2015-05-31,50fddd07,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,376771618.0,1321.18,7.7,0.0,0.0,0.0,92.3,14.3,78.0,0.0,82.56,0.0,8.18,1.56,7.7,0.0,0.0018882375691027242,0.0018893924870306833,3
2015-03-31,5143a77e,Euro,Daily,Open-End Fund,Luxembourg,US Dollar,250231915.1,235.358,2.46,0.0,0.0,0.0,96.51,7.0,89.51,1.03,8.76,0.0,88.79,0.0,1.08,1.38,1e-08,1e-08,3
2015-04-30,5143a77e,Euro,Daily,Open-End Fund,Luxembourg,US Dollar,253957971.5,244.044,2.46,0.0,0.0,0.0,96.51,7.0,89.51,1.03,8.76,0.0,88.79,0.0,1.08,1.38,0.03690548016213602,0.014890412354119364,3
2015-05-31,5143a77e,Euro,Daily,Open-End Fund,Luxembourg,US Dollar,257291487.6,247.137,2.46,0.0,0.0,0.0,96.51,7.0,89.51,1.03,8.76,0.0,88.79,0.0,1.08,1.38,0.012673944042877361,0.013126251089149221,3
2015-03-31,514cb4fd,Euro,Daily,Open-End Fund,Ireland,Euro,1341994753.0,20.019,20.11,0.0,0.0,0.0,76.39,19.53,56.86,3.49,13.99,0.0,78.01,13.16,20.13,-25.28,1e-08,1e-08,3
2015-04-30,514cb4fd,Euro,Daily,Open-End Fund,Ireland,Euro,1263977584.0,20.663,20.11,0.0,0.0,0.0,76.39,19.53,56.86,3.49,13.99,0.0,78.01,13.16,20.13,-25.28,0.0321694390329188,-0.05813522655404901,3
2015-05-31,514cb4fd,Euro,Daily,Open-End Fund,Ireland,Euro,1308768174.0,20.794,-3.51,0.0,0.0,0.0,101.14,-14.2,115.34,2.36,8.39,0.0,76.43,13.58,-2.46,4.05,0.006339834486763785,0.03543622178666728,3
2015-03-31,5158fd88,Euro,Daily,Open-End Fund,Luxembourg,Euro,1114847435.0,192.286,4.6,95.4,0.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,1e-08,1e-08,1
2015-04-30,5158fd88,Euro,Daily,Open-End Fund,Luxembourg,Euro,1162910330.0,203.6,3.71,96.29,0.01,96.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.05883943708850348,0.04311163437354093,1
2015-05-31,5158fd88,Euro,Daily,Open-End Fund,Luxembourg,Euro,1185491560.0,207.767,5.71,94.29,0.01,94.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,0.0,0.020466601178781962,0.01941786001677359,1
2015-03-31,5195b8f9,Zloty,Daily,Open-End Fund,Poland,,2117197.06,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,5195b8f9,Zloty,Daily,Open-End Fund,Poland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,0
2015-05-31,5195b8f9,Zloty,Daily,Open-End Fund,Poland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,0
2015-03-31,51bff9b7,Pound Sterling,Daily,Open-End Fund,Ireland,,221296252.6,275.809,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,51bff9b7,Pound Sterling,Daily,Open-End Fund,Ireland,,245707229.6,291.667,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.05749631085280016,0.11030903918704671,0
2015-05-31,51bff9b7,Pound Sterling,Daily,Open-End Fund,Ireland,,266652231.0,296.134,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.015315411068101747,0.08524373268990693,0
2015-03-31,51c6c545,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,192381121.0,13.777,3.01,96.99,33.52,63.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,1e-08,1e-08,1
2015-04-30,51c6c545,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,257518784.0,14.326,1.5,98.5,36.14,62.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,-0.01,0.03984902373521093,0.3385865653626168,1
2015-05-31,51c6c545,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,263004277.0,14.365,2.11,97.89,36.32,61.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0027223230490018846,0.021301331556458525,1
2015-03-31,51ec31dc,Euro,Daily,Open-End Fund,Spain,Euro,188498724.1,8.498,5.49,94.51,11.08,83.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,1e-08,1e-08,1
2015-04-30,51ec31dc,Euro,Daily,Open-End Fund,Spain,Euro,192332588.5,8.679,5.49,94.51,11.08,83.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.02129912920687227,0.020338940851218235,1
2015-05-31,51ec31dc,Euro,Daily,Open-End Fund,Spain,Euro,198712170.5,8.926,5.49,94.51,11.08,83.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.02845949994238972,0.03316953226571906,1
2015-03-31,51f6032c,Euro,Daily,Open-End Fund,Germany,Euro,15070748.21,82.655,3.67,93.27,47.17,46.1,0.03,0.01,0.02,3.04,0.01,0.0,0.02,0.0,3.64,0.03,1e-08,1e-08,1
2015-04-30,51f6032c,Euro,Daily,Open-End Fund,Germany,Euro,15950001.82,87.194,3.67,93.27,47.17,46.1,0.03,0.01,0.02,3.04,0.01,0.0,0.02,0.0,3.64,0.03,0.0549150081664751,0.05834173577504154,1
2015-05-31,51f6032c,Euro,Daily,Open-End Fund,Germany,Euro,16030018.76,87.28,3.67,93.27,47.17,46.1,0.03,0.01,0.02,3.04,0.01,0.0,0.02,0.0,3.64,0.03,0.0009863063972290753,0.005016735477714196,1
2015-03-31,52026b6e,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,1208174051.0,24.5,2.3,91.85,32.15,59.7,5.24,5.21,0.03,0.61,0.05,0.0,0.1,5.19,2.22,-0.01,1e-08,1e-08,1
2015-04-30,52026b6e,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,1266941994.0,25.74,10.57,88.83,34.25,54.58,0.08,0.08,0.0,0.51,0.04,0.0,0.33,0.0,10.26,0.02,0.050612244897959124,0.048641951009755546,1
2015-05-31,52026b6e,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,1287320233.0,26.04,8.37,90.99,35.86,55.13,0.11,0.11,0.0,0.53,0.08,0.0,0.15,0.0,8.21,0.03,0.011655011655011593,0.016084587215916324,1
2015-03-31,520d8338,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,1e-08,4.731,4.56,70.81,16.12,54.68,23.15,5.76,17.39,1.49,20.81,0.0,2.11,0.26,4.54,0.0,1e-08,1e-08,1
2015-04-30,520d8338,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,174065942.6,4.953,4.56,70.81,16.12,54.68,23.15,5.76,17.39,1.49,20.81,0.0,2.11,0.26,4.54,0.0,0.04692454026632853,1e-08,1
2015-05-31,520d8338,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,174566013.5,5.034,5.18,71.22,21.98,49.25,21.89,7.06,14.82,1.7,11.24,0.0,10.67,0.42,5.22,-0.04,0.016353725015142206,0.002872881923542847,1
2015-03-31,52113653,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,77047051.0,33.953,5.83,93.96,0.0,93.96,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.83,0.0,1e-08,1e-08,1
2015-04-30,52113653,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,77540298.0,34.812,1.67,98.33,0.0,98.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,0.025299678967984907,0.006401893305429729,1
2015-05-31,52113653,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,78745807.0,35.853,3.21,96.79,0.0,96.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.029903481558083644,0.015546870867068296,1
2015-03-31,522cf162,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,280254469.0,263.4,-3.52,103.51,0.0,103.51,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,-3.53,0.02,1e-08,1e-08,1
2015-04-30,522cf162,US Dollar,Daily,Open-End Fund,Luxembourg,US Dollar,284240271.0,263.977,-3.43,103.43,0.0,103.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.41,-0.01,0.0021905846621108616,0.01422208186089624,1
